"","subjID","levelID","gravX","gravY","radius","numAttempts","success","imageID","directory"
"1055","connect-4ECCC073A845416680A6078E5A14A8F7","basic_far",0.25,2.5,20,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img11.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img11.png"
"1056","connect-4ECCC073A845416680A6078E5A14A8F7","basic_flat",0,2.5,20,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img12.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img12.png"
"1057","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",0.25,1,20,0,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img13.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img13.png"
"1058","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",0.25,1,20,1,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img14.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img14.png"
"1059","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",0.25,1,20,2,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img15.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img15.png"
"1060","connect-4ECCC073A845416680A6078E5A14A8F7","tunnel_narrow",0,2.5,30,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img16.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img16.png"
"1061","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,2.5,30,0,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img17.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img17.png"
"1062","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,2.5,30,1,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img18.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img18.png"
"1063","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,2.5,30,2,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img19.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img19.png"
"1064","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,2.5,30,3,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img20.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img20.png"
"1065","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,2.5,30,4,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img21.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img21.png"
"1066","connect-4ECCC073A845416680A6078E5A14A8F7","tunnel_narrow",0.25,2.5,30,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img22.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img22.png"
"1067","connect-4ECCC073A845416680A6078E5A14A8F7","contain_corner",0.25,1,30,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img23.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img23.png"
"1068","connect-4ECCC073A845416680A6078E5A14A8F7","tunnel_narrow",0,1,20,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img24.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img24.png"
"1069","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,1,20,0,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img25.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img25.png"
"1070","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,1,20,1,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img26.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img26.png"
"1071","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,1,20,2,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img27.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img27.png"
"1072","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,1,20,3,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img28.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img28.png"
"1073","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",-0.25,1,20,4,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img29.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img29.png"
"1074","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_descent",0,1,30,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img30.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img30.png"
"1075","connect-4ECCC073A845416680A6078E5A14A8F7","basic_steep",0,2.5,20,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img31.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img31.png"
"1076","connect-4ECCC073A845416680A6078E5A14A8F7","basic_short",-0.25,2.5,30,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img32.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img32.png"
"1077","connect-4ECCC073A845416680A6078E5A14A8F7","basic_drop",0.25,2.5,20,0,"fail","connect-4ECCC073A845416680A6078E5A14A8F7_img33.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img33.png"
"1078","connect-4ECCC073A845416680A6078E5A14A8F7","basic_drop",0.25,2.5,20,1,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img34.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img34.png"
"1079","connect-4ECCC073A845416680A6078E5A14A8F7","boomerang_left",-0.25,2.5,20,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img35.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img35.png"
"1080","connect-4ECCC073A845416680A6078E5A14A8F7","diagonal_ascent",0,2.5,20,0,"success","connect-4ECCC073A845416680A6078E5A14A8F7_img36.png","connect-4ECCC073A845416680A6078E5A14A8F7/connect-4ECCC073A845416680A6078E5A14A8F7_img36.png"
"1081","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,1,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img0.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img0.png"
"1082","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,1,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img1.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img1.png"
"1083","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,1,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img2.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img2.png"
"1084","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,1,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img3.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img3.png"
"1085","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,1,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img4.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img4.png"
"1086","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_flat",0,1,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img5.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img5.png"
"1087","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_flat",0,1,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img6.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img6.png"
"1088","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_flat",0,1,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img7.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img7.png"
"1089","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_flat",0,1,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img8.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img8.png"
"1090","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_flat",0,1,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img9.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img9.png"
"1091","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_narrow",0.25,2.5,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img10.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img10.png"
"1092","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_narrow",0.25,2.5,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img11.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img11.png"
"1093","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_narrow",0.25,2.5,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img12.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img12.png"
"1094","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_narrow",0.25,2.5,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img13.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img13.png"
"1095","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_narrow",0.25,2.5,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img14.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img14.png"
"1096","connect-EC304583F3AC4B45B6B79A840A0443A0","block_med",0.25,2.5,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img15.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img15.png"
"1097","connect-EC304583F3AC4B45B6B79A840A0443A0","block_med",0.25,2.5,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img16.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img16.png"
"1098","connect-EC304583F3AC4B45B6B79A840A0443A0","block_med",0.25,2.5,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img17.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img17.png"
"1099","connect-EC304583F3AC4B45B6B79A840A0443A0","block_med",0.25,2.5,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img18.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img18.png"
"1100","connect-EC304583F3AC4B45B6B79A840A0443A0","block_med",0.25,2.5,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img19.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img19.png"
"1101","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_middle",0,2.5,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img20.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img20.png"
"1102","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_middle",0,2.5,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img21.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img21.png"
"1103","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_middle",0,2.5,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img22.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img22.png"
"1104","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_middle",0,2.5,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img23.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img23.png"
"1105","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_middle",0,2.5,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img24.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img24.png"
"1106","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_drop",-0.25,1,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img25.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img25.png"
"1107","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_drop",-0.25,1,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img26.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img26.png"
"1108","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_drop",-0.25,1,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img27.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img27.png"
"1109","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_drop",-0.25,1,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img28.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img28.png"
"1110","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_drop",-0.25,1,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img29.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img29.png"
"1111","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_wide",0.25,2.5,30,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img30.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img30.png"
"1112","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_wide",0.25,2.5,30,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img31.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img31.png"
"1113","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_wide",0.25,2.5,30,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img32.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img32.png"
"1114","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_wide",0.25,2.5,30,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img33.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img33.png"
"1115","connect-EC304583F3AC4B45B6B79A840A0443A0","tunnel_wide",0.25,2.5,30,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img34.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img34.png"
"1116","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",0.25,1,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img35.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img35.png"
"1117","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",0.25,1,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img36.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img36.png"
"1118","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",0.25,1,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img37.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img37.png"
"1119","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",0.25,1,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img38.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img38.png"
"1120","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",0.25,1,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img39.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img39.png"
"1121","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",-0.25,2.5,30,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img40.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img40.png"
"1122","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",-0.25,2.5,30,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img41.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img41.png"
"1123","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",-0.25,2.5,30,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img42.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img42.png"
"1124","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",-0.25,2.5,30,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img43.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img43.png"
"1125","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_far",-0.25,2.5,30,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img44.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img44.png"
"1126","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,2.5,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img45.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img45.png"
"1127","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,2.5,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img46.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img46.png"
"1128","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,2.5,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img47.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img47.png"
"1129","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,2.5,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img48.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img48.png"
"1130","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_ascent",-0.25,2.5,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img49.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img49.png"
"1131","connect-EC304583F3AC4B45B6B79A840A0443A0","block_long",0,2.5,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img50.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img50.png"
"1132","connect-EC304583F3AC4B45B6B79A840A0443A0","block_long",0,2.5,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img51.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img51.png"
"1133","connect-EC304583F3AC4B45B6B79A840A0443A0","block_long",0,2.5,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img52.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img52.png"
"1134","connect-EC304583F3AC4B45B6B79A840A0443A0","block_long",0,2.5,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img53.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img53.png"
"1135","connect-EC304583F3AC4B45B6B79A840A0443A0","block_long",0,2.5,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img54.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img54.png"
"1136","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_left",0,2.5,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img55.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img55.png"
"1137","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_left",0,2.5,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img56.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img56.png"
"1138","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_left",0,2.5,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img57.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img57.png"
"1139","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_left",0,2.5,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img58.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img58.png"
"1140","connect-EC304583F3AC4B45B6B79A840A0443A0","boomerang_left",0,2.5,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img59.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img59.png"
"1141","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_steep",0,1,20,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img60.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img60.png"
"1142","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_steep",0,1,20,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img61.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img61.png"
"1143","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_steep",0,1,20,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img62.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img62.png"
"1144","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_steep",0,1,20,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img63.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img63.png"
"1145","connect-EC304583F3AC4B45B6B79A840A0443A0","basic_steep",0,1,20,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img64.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img64.png"
"1146","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_descent",0,1,30,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img65.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img65.png"
"1147","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_descent",0,1,30,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img66.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img66.png"
"1148","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_descent",0,1,30,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img67.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img67.png"
"1149","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_descent",0,1,30,3,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img68.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img68.png"
"1150","connect-EC304583F3AC4B45B6B79A840A0443A0","diagonal_descent",0,1,30,4,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img69.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img69.png"
"1151","connect-EC304583F3AC4B45B6B79A840A0443A0","contain_corner",-0.25,2.5,30,0,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img70.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img70.png"
"1152","connect-EC304583F3AC4B45B6B79A840A0443A0","contain_corner",-0.25,2.5,30,1,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img71.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img71.png"
"1153","connect-EC304583F3AC4B45B6B79A840A0443A0","contain_corner",-0.25,2.5,30,2,"fail","connect-EC304583F3AC4B45B6B79A840A0443A0_img72.png","connect-EC304583F3AC4B45B6B79A840A0443A0/connect-EC304583F3AC4B45B6B79A840A0443A0_img72.png"
